"id"|"first_name"|"last_name"|"sex"|"address"|"phone_number"|"profession"|"company"|"date_of_birth"
"9b85038a-e89d-423b-884d-2828ee2b1ef0"|"Richard"|"Rodriguez"|"M"|"555 Hood Loop Apt. 276"|"791-201-3442"|"Barrister"|"Rios, Hall and Thompson"|"1945-05-28"
"974df8b7-1889-431d-9869-490fce664619"|"Jennifer"|"Morrison"|"F"|"50 Oneal Underpass"|"+1-755-834-6268x0683"|"Engineer, aeronautical"|"Foster, Campos and Henry"|"1919-12-04"
"5dbb6625-12be-4eff-808b-f84448cbcb23"|"Sarah"|"Flynn"|"F"|"819 Anderson Port"|"+1-700-391-3021x65447"|"Sports therapist"|"Campos Inc"|"1992-12-28"
"731ad16d-ef43-4440-bec2-92145fa3de1c"|"Hailey"|"Wilson"|"F"|"148 Rosario Loop"|"001-238-816-5259"|"Librarian, public"|"Carroll-Morris"|"2002-09-22"
"d2474b5f-6184-4e90-a7e1-1b9f7815f80d"|"Robert"|"Garcia"|"M"|"548 Tara Inlet"|"986-958-0134x977"|"Psychologist, occupational"|"Barnes Ltd"|"1936-02-17"
"3d32bfff-43f2-42b6-841f-10fb9425e85e"|"Joseph"|"Sanders"|"M"|"127 Hensley Park Suite 873"|"290-248-7008x8321"|"Information officer"|"Graham Inc"|"2003-05-14"
"84d5ed65-5305-4d5e-b8dd-0c525eb5399d"|"Scott"|"Watson"|"M"|"169 Jessica Mountains Suite 248"|"641-767-1019x9438"|"Scientific laboratory technician"|"Mitchell, Thompson and Rivera"|"2023-07-09"
"8cedba54-376e-417a-89d6-75ecad3c4026"|"Tina"|"Park"|"F"|"345 Brown Canyon Apt. 503"|"(590)467-7570x91329"|"Interior and spatial designer"|"Mcgrath, Bailey and Coleman"|"1931-06-25"
"0e756f65-14f8-4e95-98b2-1e8b876d832f"|"Meredith"|"Roberts"|"F"|"128 Christopher Ways"|"(966)322-5625x91822"|"Solicitor"|"Butler LLC"|"1976-09-26"
"6f8c41f0-b5b3-4213-8ea9-e677c6b8816f"|"Allison"|"Smith"|"F"|"724 Christopher Ways"|"916-894-2500x0800"|"Radiographer, therapeutic"|"King-Martin"|"1951-09-30"
"cea317b7-8499-45cb-ac7c-8524ad137001"|"Sandra"|"Patrick"|"F"|"622 Castillo Underpass Apt. 535"|"279-963-1474"|"Public librarian"|"Taylor PLC"|"1935-01-30"
"d5a39fac-981f-43a2-a776-7e9397cbc2cf"|"Sarah"|"Dean"|"F"|"633 Danielle Estates"|"+1-571-637-0956x979"|"Land/geomatics surveyor"|"Ramos, Johnson and Porter"|"1946-02-26"
"76114d55-53a4-4c8d-8a37-1e5af3256211"|"Stacey"|"Peterson"|"F"|"285 Smith Ranch Suite 211"|"001-395-846-6811x2984"|"Retail merchandiser"|"Jackson, Bennett and Burns"|"1938-08-06"
"2623fab0-34c5-4f74-a5a3-337924d48357"|"Michael"|"Joseph"|"M"|"120 Jonathan Stravenue"|"+1-582-512-2042x841"|"Production assistant, television"|"Mullins, Manning and Lane"|"1931-03-11"
